date,session_id,player_id,position,sleep_score,readiness_score,hrv,resting_hr,fatigue_score,soreness_score,stress_score,cmj_height_cm,cmj_asymmetry_percent,vbt_mean_velocity,minutes_last_match,injury_flag
2025-03-04,SES0124,P003,CB,6.6,7.4,54.4,54,4.1,4.2,2.5,46.5,1.3,0.684,0,0
2025-03-04,SES0124,P004,CB,6.8,6.1,61.7,60,5.2,4.0,4.1,54.0,2.3,0.586,0,0
2025-03-04,SES0124,P005,LB,7.1,8.2,63.5,57,3.7,2.5,5.0,53.4,7.0,0.707,0,0
2025-03-04,SES0124,P006,LB,8.2,8.7,61.6,56,3.6,2.3,4.7,53.8,6.5,0.682,0,0
2025-03-04,SES0124,P007,RB,9.6,4.7,57.9,60,2.1,2.3,4.4,51.6,1.4,0.65,80,0
2025-03-04,SES0124,P008,RB,7.5,5.5,67.5,47,3.0,1.6,4.2,52.3,0.0,0.678,0,0
2025-03-04,SES0124,P009,CDM,9.3,6.3,53.0,53,3.9,1.6,3.6,57.2,4.8,0.579,60,0
2025-03-04,SES0124,P010,CDM,6.6,7.8,65.9,55,2.9,1.8,5.9,49.9,4.3,0.651,0,0
2025-03-04,SES0124,P011,CM,7.7,6.8,58.4,59,5.7,3.0,6.5,51.0,4.6,0.553,30,0
2025-03-04,SES0124,P012,CM,8.1,9.2,55.8,55,4.6,6.4,1.9,53.0,6.6,0.595,60,0
2025-03-04,SES0124,P013,CM,8.0,6.1,76.4,52,3.3,1.7,6.5,50.8,4.0,0.637,80,0
2025-03-04,SES0124,P014,LW,7.6,5.9,50.2,54,4.2,2.6,5.2,54.6,5.7,0.609,30,0
2025-03-04,SES0124,P015,LW,6.9,6.4,45.7,59,5.0,3.9,5.2,48.0,0.0,0.741,30,0
2025-03-04,SES0124,P016,RW,9.2,7.3,60.8,58,2.6,1.3,3.1,51.2,7.0,0.658,30,0
2025-03-04,SES0124,P017,RW,5.9,4.5,46.1,57,5.9,4.8,3.9,47.0,3.5,0.576,60,0
2025-03-04,SES0124,P018,CAM,8.9,5.4,71.8,61,4.8,3.0,3.1,52.3,4.6,0.62,60,0
2025-03-04,SES0124,P019,CAM,8.3,5.5,70.3,54,2.3,3.2,3.8,54.1,4.2,0.671,60,0
2025-03-04,SES0124,P020,ST,5.3,5.8,46.9,62,5.8,4.5,5.3,49.6,2.7,0.556,60,0
2025-03-04,SES0124,P021,ST,6.3,7.4,74.5,61,3.8,2.9,1.2,52.7,2.4,0.685,30,0
2025-03-04,SES0124,P022,ST,8.7,8.0,57.6,58,3.7,2.1,4.1,52.8,6.5,0.622,90,0
2025-03-06,SES0125,P001,GK,6.6,5.7,64.3,55,5.7,4.3,3.6,49.4,6.0,0.601,0,0
2025-03-06,SES0125,P002,CB,8.7,7.5,57.7,66,4.7,4.1,4.8,53.4,5.3,0.565,0,0
2025-03-06,SES0125,P003,CB,7.0,5.1,52.0,59,5.8,4.1,4.2,45.8,2.9,0.57,30,0
2025-03-06,SES0125,P004,CB,7.8,3.7,62.3,61,4.9,4.2,3.1,50.4,2.3,0.536,60,0
2025-03-06,SES0125,P005,LB,6.3,4.6,62.8,57,4.4,3.8,3.1,50.1,2.4,0.656,30,0
2025-03-06,SES0125,P006,LB,5.8,6.1,42.1,60,7.7,6.8,3.3,52.5,2.7,0.526,0,0
2025-03-06,SES0125,P007,RB,7.6,4.5,54.4,60,5.7,3.5,3.8,53.1,3.7,0.655,60,0
2025-03-06,SES0125,P008,RB,6.6,3.7,75.0,61,5.2,4.7,7.7,46.8,1.5,0.699,30,0
2025-03-06,SES0125,P009,CDM,5.2,4.5,56.5,65,7.2,6.0,3.7,50.7,3.5,0.502,90,0
2025-03-06,SES0125,P010,CDM,6.0,4.1,54.6,62,8.6,6.1,4.2,46.8,5.7,0.559,80,0
2025-03-06,SES0125,P011,CM,6.6,4.8,52.5,58,6.7,5.7,5.3,50.3,3.7,0.564,60,0
2025-03-06,SES0125,P012,CM,5.5,4.3,35.3,61,8.8,5.8,2.8,47.0,3.9,0.553,90,0
2025-03-06,SES0125,P013,CM,4.8,3.7,51.4,63,6.6,4.7,4.1,50.1,1.5,0.628,30,0
2025-03-06,SES0125,P014,LW,6.2,6.2,50.0,61,5.7,6.0,3.1,48.3,3.8,0.667,60,0
2025-03-06,SES0125,P015,LW,5.8,6.3,61.3,63,7.0,4.8,7.0,50.4,4.1,0.527,30,0
2025-03-06,SES0125,P016,RW,5.3,6.9,50.9,60,6.3,7.1,1.3,43.0,5.2,0.616,90,0
2025-03-06,SES0125,P017,RW,5.9,6.8,50.5,59,7.6,7.0,4.9,52.1,6.3,0.591,0,0
2025-03-06,SES0125,P018,CAM,5.6,3.3,40.2,64,7.3,5.8,2.4,49.4,7.7,0.573,30,0
2025-03-06,SES0125,P019,CAM,6.3,3.3,55.2,64,6.5,4.7,2.9,51.5,6.1,0.523,0,0
2025-03-06,SES0125,P020,ST,3.9,4.9,44.5,70,8.4,6.7,3.8,38.0,0.0,0.471,60,0
2025-03-06,SES0125,P021,ST,7.2,5.9,63.1,58,4.8,4.0,3.3,47.2,4.1,0.611,60,0
2025-03-06,SES0125,P022,ST,7.7,6.4,59.2,66,6.1,5.9,3.2,42.8,0.0,0.548,60,0
2025-03-08,SES0126,P001,GK,7.8,5.7,57.0,64,3.0,2.1,5.4,48.2,4.1,0.671,30,0
2025-03-08,SES0126,P002,CB,9.2,6.1,60.8,56,3.9,2.3,4.9,45.8,1.2,0.601,80,0
2025-03-08,SES0126,P003,CB,7.7,2.4,62.4,64,4.2,5.4,2.9,54.1,3.3,0.538,80,0
2025-03-08,SES0126,P004,CB,5.7,4.1,37.9,63,5.9,5.4,5.7,42.6,1.7,0.695,90,0
2025-03-08,SES0126,P005,LB,5.4,4.9,39.8,66,7.9,5.5,1.9,52.9,2.3,0.53,60,0
2025-03-08,SES0126,P006,LB,10.0,6.0,60.6,60,2.0,1.0,5.0,58.1,4.4,0.665,30,0
2025-03-08,SES0126,P007,RB,6.3,4.0,69.7,51,2.8,1.0,2.1,49.1,4.1,0.655,30,0
2025-03-08,SES0126,P008,RB,7.7,3.8,73.0,60,2.5,1.6,5.9,47.8,0.0,0.752,0,0
2025-03-08,SES0126,P009,CDM,7.3,6.4,46.9,58,6.2,5.5,4.5,50.9,3.7,0.613,80,0
2025-03-08,SES0126,P010,CDM,6.3,4.6,43.4,63,6.3,4.4,4.6,43.1,7.2,0.513,0,0
2025-03-08,SES0126,P011,CM,6.5,5.5,72.4,57,6.1,4.0,2.8,44.3,5.5,0.587,0,0
2025-03-08,SES0126,P012,CM,9.3,5.1,81.5,61,1.9,1.0,4.7,48.7,1.0,0.721,0,0
2025-03-08,SES0126,P013,CM,7.1,4.4,66.7,61,6.0,4.0,3.0,51.5,4.3,0.587,60,0
2025-03-08,SES0126,P014,LW,6.9,6.2,65.7,65,3.6,2.4,4.2,55.2,5.5,0.698,60,0
2025-03-08,SES0126,P015,LW,6.8,6.4,60.0,55,5.2,3.7,6.5,51.4,6.6,0.609,0,0
2025-03-08,SES0126,P016,RW,7.8,4.7,55.5,60,4.7,3.3,5.3,53.6,9.1,0.684,30,0
2025-03-08,SES0126,P017,RW,7.7,4.9,69.6,63,3.9,3.6,4.7,50.5,0.0,0.744,0,1
2025-03-08,SES0126,P018,CAM,8.0,4.2,50.4,58,4.0,5.4,1.0,45.8,1.9,0.645,90,0
2025-03-08,SES0126,P019,CAM,4.6,6.3,49.6,62,5.1,4.8,7.0,56.2,3.9,0.673,30,0
2025-03-08,SES0126,P020,ST,6.2,3.8,56.8,56,3.6,2.6,1.0,50.2,6.3,0.689,0,0
2025-03-08,SES0126,P021,ST,8.0,3.5,62.0,57,3.8,2.2,3.7,55.1,4.0,0.734,60,0
2025-03-08,SES0126,P022,ST,6.7,5.4,75.4,62,5.0,5.9,5.7,51.9,0.0,0.513,30,0
2025-03-10,SES0127,P001,GK,8.2,1.8,68.7,59,3.9,3.6,2.9,53.9,2.5,0.655,90,0
2025-03-10,SES0127,P002,CB,6.7,4.2,55.8,65,4.9,3.9,3.2,55.8,3.3,0.672,0,0
2025-03-10,SES0127,P003,CB,8.1,7.2,72.8,62,4.1,3.2,7.4,50.7,2.2,0.663,60,0
2025-03-10,SES0127,P004,CB,9.3,5.7,64.1,59,2.8,3.0,3.3,48.1,8.2,0.656,0,0
2025-03-10,SES0127,P005,LB,7.4,3.3,73.2,59,3.5,3.2,2.6,51.7,0.5,0.679,90,0
2025-03-10,SES0127,P006,LB,6.0,6.8,57.1,51,4.0,5.3,2.5,48.9,2.4,0.58,30,0
2025-03-10,SES0127,P007,RB,6.1,4.9,74.1,55,5.7,4.8,3.5,50.4,7.8,0.587,0,0
2025-03-10,SES0127,P008,RB,8.3,4.9,79.0,59,3.0,1.7,3.5,54.3,4.0,0.792,60,0
2025-03-10,SES0127,P009,CDM,5.8,4.5,56.1,72,7.8,6.6,5.9,47.9,3.8,0.642,30,0
2025-03-10,SES0127,P010,CDM,7.2,3.4,70.5,57,4.3,5.3,4.7,41.1,3.8,0.542,0,0
2025-03-10,SES0127,P011,CM,7.1,6.0,55.9,60,5.5,5.3,4.9,46.6,4.6,0.531,30,0
2025-03-10,SES0127,P012,CM,8.1,4.3,62.8,57,4.7,5.1,3.6,49.0,4.0,0.571,0,0
2025-03-10,SES0127,P013,CM,4.7,6.4,58.5,58,6.9,6.9,2.4,43.9,5.5,0.615,0,0
2025-03-10,SES0127,P014,LW,6.9,3.2,57.0,56,4.0,2.4,5.8,43.6,1.5,0.707,30,0
2025-03-10,SES0127,P015,LW,5.4,4.7,60.2,65,5.3,3.8,4.7,47.7,5.6,0.585,90,0
2025-03-10,SES0127,P016,RW,8.5,3.9,57.6,55,2.7,2.6,4.8,58.5,6.3,0.741,80,0
2025-03-10,SES0127,P017,RW,8.3,5.9,59.9,61,4.5,3.0,4.7,56.4,5.4,0.642,30,0
2025-03-10,SES0127,P018,CAM,8.6,5.7,46.1,58,4.1,1.9,4.3,53.4,4.2,0.615,80,0
2025-03-10,SES0127,P019,CAM,6.6,5.9,48.3,60,6.3,5.3,4.5,49.4,3.2,0.565,90,0
2025-03-10,SES0127,P020,ST,7.7,3.8,57.5,59,4.1,5.0,4.0,59.4,1.5,0.671,30,0
2025-03-10,SES0127,P021,ST,8.3,6.0,58.6,60,3.2,2.6,4.6,43.0,3.4,0.651,0,0
2025-03-10,SES0127,P022,ST,7.6,6.0,57.9,60,5.1,3.9,5.2,54.0,7.0,0.67,90,0
2025-03-12,SES0128,P001,GK,7.1,5.6,73.0,56,4.1,3.7,6.8,50.7,1.1,0.621,30,0
2025-03-12,SES0128,P002,CB,10.0,6.6,73.2,54,1.4,3.5,5.0,50.8,0.8,0.71,60,0
2025-03-12,SES0128,P003,CB,5.4,9.4,66.1,70,6.3,4.3,3.0,48.5,7.0,0.521,30,0
2025-03-12,SES0128,P004,CB,8.2,10.0,61.2,61,3.3,4.5,5.6,45.8,7.0,0.755,60,0
2025-03-12,SES0128,P005,LB,6.9,7.6,63.2,60,7.0,5.9,4.5,47.4,2.7,0.535,80,0
2025-03-12,SES0128,P006,LB,6.0,9.9,58.1,63,4.6,4.5,4.1,45.8,8.2,0.626,30,0
2025-03-12,SES0128,P007,RB,6.2,9.2,67.6,60,4.9,2.2,4.9,50.8,5.8,0.578,60,0
2025-03-12,SES0128,P008,RB,7.8,7.0,68.5,52,4.8,5.2,6.6,53.5,4.1,0.665,30,0
2025-03-12,SES0128,P009,CDM,7.9,9.4,57.8,66,4.1,2.7,4.9,49.9,1.2,0.643,90,0
2025-03-12,SES0128,P010,CDM,6.0,7.4,77.1,58,4.4,4.8,6.9,45.7,5.0,0.641,30,0
2025-03-12,SES0128,P011,CM,8.8,8.6,52.5,51,2.8,1.6,4.6,53.4,2.4,0.648,0,1
2025-03-12,SES0128,P012,CM,8.2,9.2,64.6,56,2.7,2.8,4.9,57.3,3.0,0.606,0,0
2025-03-12,SES0128,P013,CM,6.1,8.5,54.0,50,4.5,4.2,7.7,49.1,5.8,0.705,0,0
2025-03-12,SES0128,P014,LW,5.3,7.8,57.5,60,5.5,3.5,8.1,55.2,3.0,0.661,30,0
2025-03-12,SES0128,P015,LW,7.6,7.3,61.5,56,4.3,3.2,3.2,44.2,2.0,0.688,0,0
2025-03-12,SES0128,P016,RW,9.2,7.8,66.9,51,1.7,2.0,3.9,50.6,4.7,0.727,0,0
2025-03-12,SES0128,P017,RW,6.5,9.5,66.6,60,4.3,3.8,3.3,44.3,2.4,0.644,30,0
2025-03-12,SES0128,P018,CAM,6.7,7.1,64.2,67,5.3,3.4,2.7,50.6,1.9,0.601,60,0
2025-03-12,SES0128,P019,CAM,7.0,8.2,59.5,61,5.6,4.3,4.8,44.9,1.4,0.645,0,0
2025-03-12,SES0128,P020,ST,5.5,9.0,55.7,64,4.9,3.3,4.4,49.3,5.2,0.592,0,0
2025-03-12,SES0128,P021,ST,10.0,8.3,59.0,54,3.7,3.1,3.1,52.0,1.5,0.592,30,0
2025-03-12,SES0128,P022,ST,6.5,6.6,63.8,59,3.6,1.4,5.2,52.4,2.7,0.631,60,0
2025-03-14,SES0129,P001,GK,5.0,3.5,65.2,59,6.4,5.9,3.4,46.3,6.9,0.628,30,0
2025-03-14,SES0129,P002,CB,9.2,4.3,74.4,60,2.9,2.2,3.4,44.9,3.5,0.618,60,0
2025-03-14,SES0129,P003,CB,9.2,5.7,58.1,59,4.4,4.4,5.4,46.0,5.7,0.641,0,0
2025-03-14,SES0129,P004,CB,8.8,5.9,57.8,57,3.8,2.5,2.9,48.0,3.1,0.621,60,0
2025-03-14,SES0129,P005,LB,8.0,7.1,57.1,54,3.2,1.7,5.0,46.4,5.7,0.59,80,0
2025-03-14,SES0129,P006,LB,9.6,5.2,67.0,64,4.0,3.7,3.7,46.7,2.6,0.641,60,0
2025-03-14,SES0129,P007,RB,6.4,5.2,82.5,62,5.5,7.1,4.2,52.6,8.3,0.571,80,0
2025-03-14,SES0129,P008,RB,8.5,5.7,69.0,58,3.1,3.1,7.0,55.8,4.1,0.626,30,0
2025-03-14,SES0129,P009,CDM,6.7,3.3,63.9,61,4.2,4.1,3.6,52.6,6.7,0.643,0,0
2025-03-14,SES0129,P010,CDM,6.3,3.6,66.3,52,4.2,3.2,3.0,50.3,2.6,0.6,80,1
2025-03-14,SES0129,P011,CM,6.6,6.4,55.6,63,5.3,5.6,2.4,50.2,4.3,0.487,30,0
2025-03-14,SES0129,P012,CM,9.4,4.6,53.6,62,4.0,3.5,5.9,54.0,5.6,0.653,0,0
2025-03-14,SES0129,P013,CM,6.5,5.3,53.1,60,6.8,5.2,3.2,45.3,0.0,0.621,60,0
2025-03-14,SES0129,P014,LW,9.3,5.0,82.4,64,3.5,4.1,5.3,53.4,0.5,0.69,60,0
2025-03-14,SES0129,P015,LW,7.8,4.6,76.0,54,2.2,1.7,3.4,53.7,4.0,0.682,80,1
2025-03-14,SES0129,P016,RW,6.7,2.8,68.4,58,3.6,2.0,5.5,54.2,2.9,0.654,0,0
2025-03-14,SES0129,P017,RW,8.4,5.6,73.5,60,3.8,3.9,5.4,47.6,0.0,0.655,0,0
2025-03-14,SES0129,P018,CAM,7.1,6.8,68.5,56,4.0,2.3,1.2,55.8,2.1,0.669,60,0
2025-03-14,SES0129,P019,CAM,7.3,4.4,54.9,63,4.0,3.5,7.1,51.1,6.2,0.649,30,0
2025-03-14,SES0129,P020,ST,6.5,2.5,61.6,60,5.3,3.7,6.5,47.9,2.5,0.542,80,0
2025-03-14,SES0129,P021,ST,8.7,4.2,54.4,59,2.8,1.2,4.5,48.5,2.1,0.753,60,1
2025-03-14,SES0129,P022,ST,8.9,5.6,63.2,55,3.5,3.9,3.5,47.2,0.0,0.677,60,0
2025-03-16,SES0130,P001,GK,7.1,7.2,59.1,67,5.4,3.0,4.9,53.2,3.3,0.602,0,0
2025-03-16,SES0130,P002,CB,5.1,10.0,55.3,62,6.3,3.5,7.4,54.8,7.1,0.49,60,0
2025-03-16,SES0130,P003,CB,9.0,8.4,64.7,57,3.6,2.1,3.2,55.3,5.6,0.608,30,0
2025-03-16,SES0130,P004,CB,8.7,5.8,53.5,57,5.3,5.7,2.1,50.7,2.0,0.671,0,0
2025-03-16,SES0130,P005,LB,8.3,9.1,61.4,63,6.1,4.1,6.2,47.3,6.5,0.522,0,0
2025-03-16,SES0130,P006,LB,8.8,8.2,67.8,55,3.4,2.4,6.2,51.0,0.0,0.696,0,0
2025-03-16,SES0130,P007,RB,5.6,10.0,42.5,65,6.3,4.7,5.1,51.5,7.9,0.548,0,0
2025-03-16,SES0130,P008,RB,5.8,7.3,44.0,55,6.4,6.7,4.7,45.1,5.7,0.554,0,0
2025-03-16,SES0130,P009,CDM,7.1,7.9,71.5,59,5.0,2.8,6.1,51.7,5.0,0.663,30,0
2025-03-16,SES0130,P010,CDM,5.7,6.7,61.7,60,5.5,4.9,5.0,50.1,3.9,0.58,30,0
2025-03-16,SES0130,P011,CM,5.8,7.7,69.5,49,2.6,2.2,5.5,49.4,6.5,0.676,60,0
2025-03-16,SES0130,P012,CM,6.7,7.7,52.8,51,3.7,2.6,5.5,47.3,9.6,0.711,30,0
2025-03-16,SES0130,P013,CM,6.4,6.9,55.7,62,7.0,5.1,2.6,54.0,0.0,0.509,0,0
2025-03-16,SES0130,P014,LW,7.6,5.6,48.2,58,4.2,4.9,2.7,50.5,3.4,0.628,0,0
2025-03-16,SES0130,P015,LW,7.8,6.1,65.4,63,5.8,4.9,5.0,49.1,0.2,0.582,90,0
2025-03-16,SES0130,P016,RW,8.9,8.4,63.0,65,3.3,1.4,4.8,54.8,6.5,0.661,0,0
2025-03-16,SES0130,P017,RW,6.0,7.1,54.5,60,4.5,5.1,6.4,49.9,6.4,0.563,90,0
2025-03-16,SES0130,P018,CAM,7.1,6.9,54.9,59,3.7,2.7,5.2,48.6,6.0,0.585,0,0
2025-03-16,SES0130,P019,CAM,7.4,6.9,59.8,58,4.6,4.2,3.4,54.4,2.9,0.695,0,0
2025-03-16,SES0130,P020,ST,6.6,7.3,57.5,59,5.6,5.2,5.3,52.4,3.4,0.621,30,0
2025-03-16,SES0130,P021,ST,7.3,9.4,70.7,61,4.7,4.5,3.5,53.8,1.8,0.649,0,0
2025-03-16,SES0130,P022,ST,6.4,5.3,51.1,54,5.9,5.9,4.8,48.8,7.0,0.614,0,0
2025-03-18,SES0131,P001,GK,8.8,3.8,70.4,64,3.4,2.6,4.5,49.0,0.7,0.667,0,0
2025-03-18,SES0131,P002,CB,9.3,6.2,59.6,60,4.5,3.7,5.6,51.3,6.3,0.643,0,0
2025-03-18,SES0131,P003,CB,7.2,6.2,59.3,57,3.6,1.0,3.2,47.9,6.3,0.604,30,0
2025-03-18,SES0131,P004,CB,6.5,7.0,59.5,57,4.4,2.9,4.3,47.0,3.3,0.648,80,0
2025-03-18,SES0131,P005,LB,7.0,6.5,56.3,61,4.8,2.7,2.3,50.5,6.8,0.587,30,0
2025-03-18,SES0131,P006,LB,6.8,3.0,67.9,62,3.2,2.3,4.0,52.4,3.8,0.63,30,0
2025-03-18,SES0131,P007,RB,8.3,8.1,48.7,60,3.4,2.8,2.8,61.3,7.4,0.63,60,0
2025-03-18,SES0131,P008,RB,5.3,5.8,60.3,61,4.2,4.3,6.3,47.9,3.9,0.638,0,0
2025-03-18,SES0131,P009,CDM,7.7,6.0,56.0,59,4.1,3.2,2.7,53.1,4.2,0.617,0,0
2025-03-18,SES0131,P010,CDM,9.4,6.2,60.7,51,2.3,1.0,7.0,58.1,2.7,0.688,60,0
2025-03-18,SES0131,P011,CM,3.4,6.4,47.9,52,5.2,3.5,4.5,44.8,8.7,0.551,0,0
2025-03-18,SES0131,P012,CM,9.4,7.9,73.9,55,1.5,3.2,7.1,50.6,0.0,0.636,0,0
2025-03-18,SES0131,P013,CM,9.2,6.0,71.9,58,3.2,2.2,3.4,47.8,3.1,0.603,30,0
2025-03-18,SES0131,P014,LW,6.3,6.5,73.2,58,3.8,2.2,3.9,50.5,4.9,0.596,30,0
2025-03-18,SES0131,P015,LW,6.9,7.6,72.0,64,5.1,3.9,2.2,54.2,10.5,0.645,0,0
2025-03-18,SES0131,P016,RW,7.3,5.9,54.8,62,6.2,5.0,6.2,49.3,3.1,0.614,90,0
2025-03-18,SES0131,P017,RW,8.2,4.5,76.2,60,2.8,3.0,3.7,45.6,7.3,0.759,0,0
2025-03-18,SES0131,P018,CAM,5.9,6.9,70.5,56,3.9,2.8,4.0,53.1,0.0,0.61,30,0
2025-03-18,SES0131,P019,CAM,7.4,6.9,69.3,54,5.7,4.9,1.6,47.5,3.4,0.557,0,0
2025-03-18,SES0131,P020,ST,8.1,6.4,68.3,50,3.0,3.0,4.8,52.1,7.1,0.683,90,0
2025-03-18,SES0131,P021,ST,8.9,5.4,69.8,56,2.7,2.7,4.9,52.6,3.8,0.647,60,0
2025-03-18,SES0131,P022,ST,7.0,7.1,77.2,58,4.4,3.3,5.1,49.0,6.3,0.638,30,0
2025-03-20,SES0132,P001,GK,7.7,7.7,53.3,61,3.7,2.4,5.9,51.7,8.8,0.661,90,0
2025-03-20,SES0132,P002,CB,6.8,10.0,46.2,66,6.0,3.7,3.9,53.0,4.6,0.609,0,1
2025-03-20,SES0132,P003,CB,7.5,8.5,71.0,53,4.3,2.1,5.0,55.5,7.0,0.654,90,0
2025-03-20,SES0132,P004,CB,6.2,10.0,69.8,57,4.4,5.6,3.4,53.5,2.9,0.658,0,0
2025-03-20,SES0132,P005,LB,6.5,9.4,59.3,58,5.8,4.4,3.5,44.5,7.3,0.653,60,0
2025-03-20,SES0132,P006,LB,6.0,10.0,42.5,63,6.8,6.7,3.4,48.1,6.6,0.554,0,0
2025-03-20,SES0132,P007,RB,5.9,8.4,59.2,65,5.2,4.7,4.2,50.2,7.0,0.615,60,0
2025-03-20,SES0132,P008,RB,8.7,7.7,74.7,59,3.9,3.3,3.9,46.0,2.8,0.701,0,0
2025-03-20,SES0132,P009,CDM,8.2,9.1,64.0,62,4.6,4.2,3.6,49.4,12.2,0.656,30,0
2025-03-20,SES0132,P010,CDM,8.6,10.0,68.1,63,4.5,4.4,5.2,50.6,7.6,0.488,90,0
2025-03-20,SES0132,P011,CM,8.0,8.8,60.7,58,5.6,3.7,4.4,49.8,5.3,0.53,90,0
2025-03-20,SES0132,P012,CM,6.6,8.2,67.7,59,5.6,5.3,5.2,55.6,7.1,0.627,0,0
2025-03-20,SES0132,P013,CM,8.4,9.2,65.8,64,4.5,4.2,3.4,49.5,3.9,0.58,60,0
2025-03-20,SES0132,P014,LW,6.7,7.9,71.9,58,4.8,2.6,2.8,54.2,4.4,0.704,60,0
2025-03-20,SES0132,P015,LW,6.4,8.3,69.6,57,2.7,3.2,1.0,46.0,2.0,0.626,30,0
2025-03-20,SES0132,P016,RW,6.5,8.6,59.5,60,4.7,4.6,6.7,42.8,2.6,0.59,0,0
2025-03-20,SES0132,P017,RW,7.9,9.8,71.4,62,5.0,5.0,4.2,50.7,2.5,0.579,30,0
2025-03-20,SES0132,P018,CAM,4.6,9.0,41.0,66,5.9,5.6,7.2,51.3,7.2,0.53,0,0
2025-03-20,SES0132,P019,CAM,5.5,8.7,54.2,68,6.9,5.5,2.6,43.6,5.6,0.572,30,0
2025-03-20,SES0132,P020,ST,7.4,9.5,37.5,65,6.2,6.8,4.5,52.5,5.8,0.61,0,0
2025-03-20,SES0132,P021,ST,9.3,8.4,54.9,61,4.3,3.6,3.7,51.7,7.7,0.717,60,0
2025-03-20,SES0132,P022,ST,7.3,9.8,58.2,61,3.8,2.5,6.9,47.7,0.3,0.596,90,0
2025-03-22,SES0133,P001,GK,9.7,10.0,72.1,58,3.6,3.7,6.2,49.0,1.6,0.704,0,0
2025-03-22,SES0133,P002,CB,7.0,8.8,55.2,59,4.9,2.9,6.4,50.8,4.3,0.593,30,0
2025-03-22,SES0133,P003,CB,9.5,5.9,71.4,52,1.2,3.0,6.2,49.4,3.5,0.745,0,0
2025-03-22,SES0133,P004,CB,8.7,7.1,68.1,52,3.4,2.2,7.3,52.6,4.5,0.7,80,0
2025-03-22,SES0133,P005,LB,10.0,8.5,52.8,57,3.0,2.3,2.9,46.4,2.2,0.625,60,0
2025-03-22,SES0133,P006,LB,8.2,4.9,51.7,51,3.1,1.0,3.6,57.8,7.9,0.616,30,0
2025-03-22,SES0133,P007,RB,7.3,10.0,64.4,65,6.0,4.5,3.3,47.0,8.8,0.597,0,0
2025-03-22,SES0133,P008,RB,10.0,6.1,66.3,49,1.6,1.1,1.7,52.8,7.1,0.688,90,0
2025-03-22,SES0133,P009,CDM,9.2,7.9,66.2,59,3.3,5.3,4.0,44.7,1.4,0.687,60,0
2025-03-22,SES0133,P010,CDM,7.8,5.7,59.1,62,5.0,4.1,4.7,52.3,5.4,0.611,60,0
2025-03-22,SES0133,P011,CM,8.4,6.0,70.9,57,2.9,1.9,3.1,54.0,0.2,0.705,60,0
2025-03-22,SES0133,P012,CM,6.2,9.0,71.5,60,4.7,4.0,3.9,50.7,7.9,0.668,0,0
2025-03-22,SES0133,P013,CM,6.5,8.4,55.4,64,4.6,3.5,5.0,53.6,3.9,0.618,60,0
2025-03-22,SES0133,P014,LW,9.9,6.6,74.2,51,1.3,1.0,4.9,53.5,5.7,0.709,0,0
2025-03-22,SES0133,P015,LW,6.8,8.6,69.9,61,3.4,3.2,7.3,46.9,0.0,0.6,30,1
2025-03-22,SES0133,P016,RW,10.0,7.2,59.9,56,3.0,1.1,1.7,39.9,3.6,0.656,60,0
2025-03-22,SES0133,P017,RW,8.0,5.2,65.2,56,2.7,4.5,6.3,47.9,6.6,0.698,30,0
2025-03-22,SES0133,P018,CAM,5.7,7.9,56.4,56,4.7,4.1,2.0,50.5,5.9,0.609,90,0
2025-03-22,SES0133,P019,CAM,7.4,6.2,66.8,58,2.9,1.5,6.4,52.9,4.5,0.693,60,0
2025-03-22,SES0133,P020,ST,8.2,7.8,72.3,65,4.6,5.4,5.0,53.0,5.6,0.616,0,0
2025-03-22,SES0133,P021,ST,9.9,7.5,48.4,59,3.5,3.5,4.5,51.4,3.6,0.532,30,0
2025-03-22,SES0133,P022,ST,8.1,6.9,62.0,65,4.2,3.0,4.0,52.8,6.0,0.64,0,0
2025-03-24,SES0134,P001,GK,5.4,4.2,46.7,58,7.5,5.3,4.7,50.5,0.0,0.534,30,0
2025-03-24,SES0134,P002,CB,7.1,3.5,68.2,51,3.0,1.5,3.3,55.2,7.3,0.743,0,0
2025-03-24,SES0134,P003,CB,7.3,6.0,70.1,52,4.0,2.0,5.6,49.0,1.2,0.601,30,0
2025-03-24,SES0134,P004,CB,6.3,4.2,64.8,56,4.9,4.4,2.9,50.5,3.9,0.591,0,0
2025-03-24,SES0134,P005,LB,9.7,4.3,65.4,59,3.1,3.6,6.3,49.5,0.0,0.613,60,0
2025-03-24,SES0134,P006,LB,8.7,5.6,54.2,53,3.5,1.9,5.4,50.8,2.0,0.614,60,0
2025-03-24,SES0134,P007,RB,7.3,6.4,64.5,64,4.5,4.1,6.5,52.7,4.7,0.651,30,0
2025-03-24,SES0134,P008,RB,9.6,4.5,61.3,61,4.5,4.9,3.6,49.3,5.3,0.531,90,0
2025-03-24,SES0134,P009,CDM,7.9,5.3,58.9,60,4.2,3.6,3.5,52.2,3.0,0.55,60,0
2025-03-24,SES0134,P010,CDM,6.9,5.5,73.4,63,4.4,2.5,4.5,47.0,8.7,0.611,0,1
2025-03-24,SES0134,P011,CM,6.9,4.1,60.3,57,4.3,4.0,3.9,53.1,5.9,0.589,30,0
2025-03-24,SES0134,P012,CM,5.7,3.0,62.9,64,4.3,4.4,4.0,55.9,0.5,0.625,60,0
